,wID,versionNum,category,object,trial,TRnum,condition,onset_time,run_num,viewpoint,onset
0,1207162_neurosketch,30,2,bench,320,0,-1,0,5,28,0
1,1207162_neurosketch,30,2,bench,320,1,-1,0,5,28,0
2,1207162_neurosketch,30,2,bench,320,2,-1,0,5,28,0
3,1207162_neurosketch,30,2,bench,320,3,-1,0,5,28,0
4,1207162_neurosketch,30,2,bench,320,4,-1,0,5,28,0
5,1207162_neurosketch,30,2,bench,320,5,-1,0,5,28,0
6,1207162_neurosketch,30,2,bench,320,6,-1,0,5,28,0
7,1207162_neurosketch,30,2,bench,320,7,-1,0,5,28,0
8,1207162_neurosketch,30,2,bench,320,8,0,12002.585000000428,5,28,1
9,1207162_neurosketch,30,2,bench,320,9,0,12002.585000000428,5,28,0
10,1207162_neurosketch,30,2,bench,320,10,0,12002.585000000428,5,28,0
11,1207162_neurosketch,30,2,bench,320,11,0,12002.585000000428,5,28,0
12,1207162_neurosketch,30,2,bench,320,12,0,12002.585000000428,5,28,0
13,1207162_neurosketch,30,2,bench,320,13,0,12002.585000000428,5,28,0
14,1207162_neurosketch,30,2,bench,320,14,0,12002.585000000428,5,28,0
15,1207162_neurosketch,30,2,bench,320,15,0,12002.585000000428,5,28,0
16,1207162_neurosketch,30,2,bench,320,16,0,12002.585000000428,5,28,0
17,1207162_neurosketch,30,2,bench,320,17,0,12002.585000000428,5,28,0
18,1207162_neurosketch,30,2,bench,320,18,0,12002.585000000428,5,28,0
19,1207162_neurosketch,30,2,bench,320,19,0,12002.585000000428,5,28,0
20,1207162_neurosketch,30,2,bench,320,20,0,12002.585000000428,5,28,0
21,1207162_neurosketch,30,2,bench,320,21,0,12002.585000000428,5,28,0
22,1207162_neurosketch,30,2,bench,320,22,0,12002.585000000428,5,28,0
23,1207162_neurosketch,30,2,bench,320,23,0,12002.585000000428,5,28,0
24,1207162_neurosketch,30,2,bench,320,24,0,12002.585000000428,5,28,0
25,1207162_neurosketch,30,2,bench,320,25,0,12002.585000000428,5,28,0
26,1207162_neurosketch,30,2,bench,320,26,0,12002.585000000428,5,28,0
27,1207162_neurosketch,30,2,bench,320,27,0,12002.585000000428,5,28,0
28,1207162_neurosketch,30,2,bench,320,28,0,12002.585000000428,5,28,0
29,1207162_neurosketch,30,2,bench,320,29,0,12002.585000000428,5,28,0
30,1207162_neurosketch,30,2,bench,320,30,0,12002.585000000428,5,28,0
31,1207162_neurosketch,30,2,bench,320,31,0,12002.585000000428,5,28,0
32,1207162_neurosketch,30,2,bench,320,32,0,12002.585000000428,5,28,0
33,1207162_neurosketch,30,2,bench,320,33,0,12002.585000000428,5,28,0
34,1207162_neurosketch,30,2,bench,320,34,0,12002.585000000428,5,28,0
35,1207162_neurosketch,30,2,bench,320,35,0,12002.585000000428,5,28,0
36,1207162_neurosketch,30,2,bench,320,36,0,12002.585000000428,5,28,0
37,1207162_neurosketch,30,2,bench,320,37,0,12002.585000000428,5,28,0
38,1207162_neurosketch,30,2,table,321,38,0,57510.10000000009,5,28,1
39,1207162_neurosketch,30,2,table,321,39,0,57510.10000000009,5,28,0
40,1207162_neurosketch,30,2,table,321,40,0,57510.10000000009,5,28,0
41,1207162_neurosketch,30,2,table,321,41,0,57510.10000000009,5,28,0
42,1207162_neurosketch,30,2,table,321,42,0,57510.10000000009,5,28,0
43,1207162_neurosketch,30,2,table,321,43,0,57510.10000000009,5,28,0
44,1207162_neurosketch,30,2,table,321,44,0,57510.10000000009,5,28,0
45,1207162_neurosketch,30,2,table,321,45,0,57510.10000000009,5,28,0
46,1207162_neurosketch,30,2,table,321,46,0,57510.10000000009,5,28,0
47,1207162_neurosketch,30,2,table,321,47,0,57510.10000000009,5,28,0
48,1207162_neurosketch,30,2,table,321,48,0,57510.10000000009,5,28,0
49,1207162_neurosketch,30,2,table,321,49,0,57510.10000000009,5,28,0
50,1207162_neurosketch,30,2,table,321,50,0,57510.10000000009,5,28,0
51,1207162_neurosketch,30,2,table,321,51,0,57510.10000000009,5,28,0
52,1207162_neurosketch,30,2,table,321,52,0,57510.10000000009,5,28,0
53,1207162_neurosketch,30,2,table,321,53,0,57510.10000000009,5,28,0
54,1207162_neurosketch,30,2,table,321,54,0,57510.10000000009,5,28,0
55,1207162_neurosketch,30,2,table,321,55,0,57510.10000000009,5,28,0
56,1207162_neurosketch,30,2,table,321,56,0,57510.10000000009,5,28,0
57,1207162_neurosketch,30,2,table,321,57,0,57510.10000000009,5,28,0
58,1207162_neurosketch,30,2,table,321,58,0,57510.10000000009,5,28,0
59,1207162_neurosketch,30,2,table,321,59,0,57510.10000000009,5,28,0
60,1207162_neurosketch,30,2,table,321,60,0,57510.10000000009,5,28,0
61,1207162_neurosketch,30,2,table,321,61,0,57510.10000000009,5,28,0
62,1207162_neurosketch,30,2,table,321,62,0,57510.10000000009,5,28,0
63,1207162_neurosketch,30,2,table,321,63,0,57510.10000000009,5,28,0
64,1207162_neurosketch,30,2,table,321,64,0,57510.10000000009,5,28,0
65,1207162_neurosketch,30,2,table,321,65,0,57510.10000000009,5,28,0
66,1207162_neurosketch,30,2,table,321,66,0,57510.10000000009,5,28,0
67,1207162_neurosketch,30,2,table,321,67,0,57510.10000000009,5,28,0
68,1207162_neurosketch,30,2,bench,322,68,0,102512.2200000002,5,20,1
69,1207162_neurosketch,30,2,bench,322,69,0,102512.2200000002,5,20,0
70,1207162_neurosketch,30,2,bench,322,70,0,102512.2200000002,5,20,0
