,wID,versionNum,category,object,trial,TRnum,condition,onset_time,run_num,viewpoint,onset
0,0119171_neurosketch,18,2,bed,320,0,-1,0,5,6,0
1,0119171_neurosketch,18,2,bed,320,1,-1,0,5,6,0
2,0119171_neurosketch,18,2,bed,320,2,-1,0,5,6,0
3,0119171_neurosketch,18,2,bed,320,3,-1,0,5,6,0
4,0119171_neurosketch,18,2,bed,320,4,-1,0,5,6,0
5,0119171_neurosketch,18,2,bed,320,5,-1,0,5,6,0
6,0119171_neurosketch,18,2,bed,320,6,-1,0,5,6,0
7,0119171_neurosketch,18,2,bed,320,7,-1,0,5,6,0
8,0119171_neurosketch,18,2,bed,320,8,0,12001.875,5,6,1
9,0119171_neurosketch,18,2,bed,320,9,0,12001.875,5,6,0
10,0119171_neurosketch,18,2,bed,320,10,0,12001.875,5,6,0
11,0119171_neurosketch,18,2,bed,320,11,0,12001.875,5,6,0
12,0119171_neurosketch,18,2,bed,320,12,0,12001.875,5,6,0
13,0119171_neurosketch,18,2,bed,320,13,0,12001.875,5,6,0
14,0119171_neurosketch,18,2,bed,320,14,0,12001.875,5,6,0
15,0119171_neurosketch,18,2,bed,320,15,0,12001.875,5,6,0
16,0119171_neurosketch,18,2,bed,320,16,0,12001.875,5,6,0
17,0119171_neurosketch,18,2,bed,320,17,0,12001.875,5,6,0
18,0119171_neurosketch,18,2,bed,320,18,0,12001.875,5,6,0
19,0119171_neurosketch,18,2,bed,320,19,0,12001.875,5,6,0
20,0119171_neurosketch,18,2,bed,320,20,0,12001.875,5,6,0
21,0119171_neurosketch,18,2,bed,320,21,0,12001.875,5,6,0
22,0119171_neurosketch,18,2,bed,320,22,0,12001.875,5,6,0
23,0119171_neurosketch,18,2,bed,320,23,0,12001.875,5,6,0
24,0119171_neurosketch,18,2,bed,320,24,0,12001.875,5,6,0
25,0119171_neurosketch,18,2,bed,320,25,0,12001.875,5,6,0
26,0119171_neurosketch,18,2,bed,320,26,0,12001.875,5,6,0
27,0119171_neurosketch,18,2,bed,320,27,0,12001.875,5,6,0
28,0119171_neurosketch,18,2,bed,320,28,0,12001.875,5,6,0
29,0119171_neurosketch,18,2,bed,320,29,0,12001.875,5,6,0
30,0119171_neurosketch,18,2,bed,320,30,0,12001.875,5,6,0
31,0119171_neurosketch,18,2,bed,320,31,0,12001.875,5,6,0
32,0119171_neurosketch,18,2,bed,320,32,0,12001.875,5,6,0
33,0119171_neurosketch,18,2,bed,320,33,0,12001.875,5,6,0
34,0119171_neurosketch,18,2,bed,320,34,0,12001.875,5,6,0
35,0119171_neurosketch,18,2,bed,320,35,0,12001.875,5,6,0
36,0119171_neurosketch,18,2,bed,320,36,0,12001.875,5,6,0
37,0119171_neurosketch,18,2,bed,320,37,0,12001.875,5,6,0
38,0119171_neurosketch,18,2,bench,321,38,0,57496.44499999937,5,6,1
39,0119171_neurosketch,18,2,bench,321,39,0,57496.44499999937,5,6,0
40,0119171_neurosketch,18,2,bench,321,40,0,57496.44499999937,5,6,0
41,0119171_neurosketch,18,2,bench,321,41,0,57496.44499999937,5,6,0
42,0119171_neurosketch,18,2,bench,321,42,0,57496.44499999937,5,6,0
43,0119171_neurosketch,18,2,bench,321,43,0,57496.44499999937,5,6,0
44,0119171_neurosketch,18,2,bench,321,44,0,57496.44499999937,5,6,0
45,0119171_neurosketch,18,2,bench,321,45,0,57496.44499999937,5,6,0
46,0119171_neurosketch,18,2,bench,321,46,0,57496.44499999937,5,6,0
47,0119171_neurosketch,18,2,bench,321,47,0,57496.44499999937,5,6,0
48,0119171_neurosketch,18,2,bench,321,48,0,57496.44499999937,5,6,0
49,0119171_neurosketch,18,2,bench,321,49,0,57496.44499999937,5,6,0
50,0119171_neurosketch,18,2,bench,321,50,0,57496.44499999937,5,6,0
51,0119171_neurosketch,18,2,bench,321,51,0,57496.44499999937,5,6,0
52,0119171_neurosketch,18,2,bench,321,52,0,57496.44499999937,5,6,0
53,0119171_neurosketch,18,2,bench,321,53,0,57496.44499999937,5,6,0
54,0119171_neurosketch,18,2,bench,321,54,0,57496.44499999937,5,6,0
55,0119171_neurosketch,18,2,bench,321,55,0,57496.44499999937,5,6,0
56,0119171_neurosketch,18,2,bench,321,56,0,57496.44499999937,5,6,0
57,0119171_neurosketch,18,2,bench,321,57,0,57496.44499999937,5,6,0
58,0119171_neurosketch,18,2,bench,321,58,0,57496.44499999937,5,6,0
59,0119171_neurosketch,18,2,bench,321,59,0,57496.44499999937,5,6,0
60,0119171_neurosketch,18,2,bench,321,60,0,57496.44499999937,5,6,0
61,0119171_neurosketch,18,2,bench,321,61,0,57496.44499999937,5,6,0
62,0119171_neurosketch,18,2,bench,321,62,0,57496.44499999937,5,6,0
63,0119171_neurosketch,18,2,bench,321,63,0,57496.44499999937,5,6,0
64,0119171_neurosketch,18,2,bench,321,64,0,57496.44499999937,5,6,0
65,0119171_neurosketch,18,2,bench,321,65,0,57496.44499999937,5,6,0
66,0119171_neurosketch,18,2,bench,321,66,0,57496.44499999937,5,6,0
67,0119171_neurosketch,18,2,bench,321,67,0,57496.44499999937,5,6,0
68,0119171_neurosketch,18,2,bed,322,68,0,102512.46999999974,5,22,1
69,0119171_neurosketch,18,2,bed,322,69,0,102512.46999999974,5,22,0
70,0119171_neurosketch,18,2,bed,322,70,0,102512.46999999974,5,22,0
71,0119171_neurosketch,18,2,bed,322,71,0,102512.46999999974,5,22,0
72,0119171_neurosketch,18,2,bed,322,72,0,102512.46999999974,5,22,0
73,0119171_neurosketch,18,2,bed,322,73,0,102512.46999999974,5,22,0
74,0119171_neurosketch,18,2,bed,322,74,0,102512.46999999974,5,22,0
75,0119171_neurosketch,18,2,bed,322,75,0,102512.46999999974,5,22,0
76,0119171_neurosketch,18,2,bed,322,76,0,102512.46999999974,5,22,0
77,0119171_neurosketch,18,2,bed,322,77,0,102512.46999999974,5,22,0
78,0119171_neurosketch,18,2,bed,322,78,0,102512.46999999974,5,22,0
79,0119171_neurosketch,18,2,bed,322,79,0,102512.46999999974,5,22,0
80,0119171_neurosketch,18,2,bed,322,80,0,102512.46999999974,5,22,0
81,0119171_neurosketch,18,2,bed,322,81,0,102512.46999999974,5,22,0
82,0119171_neurosketch,18,2,bed,322,82,0,102512.46999999974,5,22,0
83,0119171_neurosketch,18,2,bed,322,83,0,102512.46999999974,5,22,0
84,0119171_neurosketch,18,2,bed,322,84,0,102512.46999999974,5,22,0
85,0119171_neurosketch,18,2,bed,322,85,0,102512.46999999974,5,22,0
86,0119171_neurosketch,18,2,bed,322,86,0,102512.46999999974,5,22,0
87,0119171_neurosketch,18,2,bed,322,87,0,102512.46999999974,5,22,0
88,0119171_neurosketch,18,2,bed,322,88,0,102512.46999999974,5,22,0
89,0119171_neurosketch,18,2,bed,322,89,0,102512.46999999974,5,22,0
90,0119171_neurosketch,18,2,bed,322,90,0,102512.46999999974,5,22,0
91,0119171_neurosketch,18,2,bed,322,91,0,102512.46999999974,5,22,0
92,0119171_neurosketch,18,2,bed,322,92,0,102512.46999999974,5,22,0
93,0119171_neurosketch,18,2,bed,322,93,0,102512.46999999974,5,22,0
94,0119171_neurosketch,18,2,bed,322,94,0,102512.46999999974,5,22,0
95,0119171_neurosketch,18,2,bed,322,95,0,102512.46999999974,5,22,0
