,wID,versionNum,category,object,trial,TRnum,condition,onset_time,run_num,viewpoint,onset
0,1206162_neurosketch,21,2,chair,320,0,-1,0,5,4,0
1,1206162_neurosketch,21,2,chair,320,1,-1,0,5,4,0
2,1206162_neurosketch,21,2,chair,320,2,-1,0,5,4,0
3,1206162_neurosketch,21,2,chair,320,3,-1,0,5,4,0
4,1206162_neurosketch,21,2,chair,320,4,-1,0,5,4,0
5,1206162_neurosketch,21,2,chair,320,5,-1,0,5,4,0
6,1206162_neurosketch,21,2,chair,320,6,-1,0,5,4,0
7,1206162_neurosketch,21,2,chair,320,7,-1,0,5,4,0
8,1206162_neurosketch,21,2,chair,320,8,0,12002.34499999974,5,4,1
9,1206162_neurosketch,21,2,chair,320,9,0,12002.34499999974,5,4,0
10,1206162_neurosketch,21,2,chair,320,10,0,12002.34499999974,5,4,0
11,1206162_neurosketch,21,2,chair,320,11,0,12002.34499999974,5,4,0
12,1206162_neurosketch,21,2,chair,320,12,0,12002.34499999974,5,4,0
13,1206162_neurosketch,21,2,chair,320,13,0,12002.34499999974,5,4,0
14,1206162_neurosketch,21,2,chair,320,14,0,12002.34499999974,5,4,0
15,1206162_neurosketch,21,2,chair,320,15,0,12002.34499999974,5,4,0
16,1206162_neurosketch,21,2,chair,320,16,0,12002.34499999974,5,4,0
17,1206162_neurosketch,21,2,chair,320,17,0,12002.34499999974,5,4,0
18,1206162_neurosketch,21,2,chair,320,18,0,12002.34499999974,5,4,0
19,1206162_neurosketch,21,2,chair,320,19,0,12002.34499999974,5,4,0
20,1206162_neurosketch,21,2,chair,320,20,0,12002.34499999974,5,4,0
21,1206162_neurosketch,21,2,chair,320,21,0,12002.34499999974,5,4,0
22,1206162_neurosketch,21,2,chair,320,22,0,12002.34499999974,5,4,0
23,1206162_neurosketch,21,2,chair,320,23,0,12002.34499999974,5,4,0
24,1206162_neurosketch,21,2,chair,320,24,0,12002.34499999974,5,4,0
25,1206162_neurosketch,21,2,chair,320,25,0,12002.34499999974,5,4,0
26,1206162_neurosketch,21,2,chair,320,26,0,12002.34499999974,5,4,0
27,1206162_neurosketch,21,2,chair,320,27,0,12002.34499999974,5,4,0
28,1206162_neurosketch,21,2,chair,320,28,0,12002.34499999974,5,4,0
29,1206162_neurosketch,21,2,chair,320,29,0,12002.34499999974,5,4,0
30,1206162_neurosketch,21,2,chair,320,30,0,12002.34499999974,5,4,0
31,1206162_neurosketch,21,2,chair,320,31,0,12002.34499999974,5,4,0
32,1206162_neurosketch,21,2,chair,320,32,0,12002.34499999974,5,4,0
33,1206162_neurosketch,21,2,chair,320,33,0,12002.34499999974,5,4,0
34,1206162_neurosketch,21,2,chair,320,34,0,12002.34499999974,5,4,0
35,1206162_neurosketch,21,2,chair,320,35,0,12002.34499999974,5,4,0
36,1206162_neurosketch,21,2,chair,320,36,0,12002.34499999974,5,4,0
37,1206162_neurosketch,21,2,chair,320,37,0,12002.34499999974,5,4,0
38,1206162_neurosketch,21,2,bed,321,38,0,57510.19499999983,5,4,1
39,1206162_neurosketch,21,2,bed,321,39,0,57510.19499999983,5,4,0
40,1206162_neurosketch,21,2,bed,321,40,0,57510.19499999983,5,4,0
41,1206162_neurosketch,21,2,bed,321,41,0,57510.19499999983,5,4,0
42,1206162_neurosketch,21,2,bed,321,42,0,57510.19499999983,5,4,0
43,1206162_neurosketch,21,2,bed,321,43,0,57510.19499999983,5,4,0
44,1206162_neurosketch,21,2,bed,321,44,0,57510.19499999983,5,4,0
45,1206162_neurosketch,21,2,bed,321,45,0,57510.19499999983,5,4,0
46,1206162_neurosketch,21,2,bed,321,46,0,57510.19499999983,5,4,0
47,1206162_neurosketch,21,2,bed,321,47,0,57510.19499999983,5,4,0
48,1206162_neurosketch,21,2,bed,321,48,0,57510.19499999983,5,4,0
49,1206162_neurosketch,21,2,bed,321,49,0,57510.19499999983,5,4,0
50,1206162_neurosketch,21,2,bed,321,50,0,57510.19499999983,5,4,0
51,1206162_neurosketch,21,2,bed,321,51,0,57510.19499999983,5,4,0
52,1206162_neurosketch,21,2,bed,321,52,0,57510.19499999983,5,4,0
53,1206162_neurosketch,21,2,bed,321,53,0,57510.19499999983,5,4,0
54,1206162_neurosketch,21,2,bed,321,54,0,57510.19499999983,5,4,0
55,1206162_neurosketch,21,2,bed,321,55,0,57510.19499999983,5,4,0
56,1206162_neurosketch,21,2,bed,321,56,0,57510.19499999983,5,4,0
57,1206162_neurosketch,21,2,bed,321,57,0,57510.19499999983,5,4,0
58,1206162_neurosketch,21,2,bed,321,58,0,57510.19499999983,5,4,0
59,1206162_neurosketch,21,2,bed,321,59,0,57510.19499999983,5,4,0
60,1206162_neurosketch,21,2,bed,321,60,0,57510.19499999983,5,4,0
61,1206162_neurosketch,21,2,bed,321,61,0,57510.19499999983,5,4,0
62,1206162_neurosketch,21,2,bed,321,62,0,57510.19499999983,5,4,0
63,1206162_neurosketch,21,2,bed,321,63,0,57510.19499999983,5,4,0
64,1206162_neurosketch,21,2,bed,321,64,0,57510.19499999983,5,4,0
65,1206162_neurosketch,21,2,bed,321,65,0,57510.19499999983,5,4,0
66,1206162_neurosketch,21,2,bed,321,66,0,57510.19499999983,5,4,0
67,1206162_neurosketch,21,2,bed,321,67,0,57510.19499999983,5,4,0
68,1206162_neurosketch,21,2,chair,322,68,0,102511.8349999995,5,16,1
69,1206162_neurosketch,21,2,chair,322,69,0,102511.8349999995,5,16,0
70,1206162_neurosketch,21,2,chair,322,70,0,102511.8349999995,5,16,0
71,1206162_neurosketch,21,2,chair,322,71,0,102511.8349999995,5,16,0
72,1206162_neurosketch,21,2,chair,322,72,0,102511.8349999995,5,16,0
73,1206162_neurosketch,21,2,chair,322,73,0,102511.8349999995,5,16,0
74,1206162_neurosketch,21,2,chair,322,74,0,102511.8349999995,5,16,0
75,1206162_neurosketch,21,2,chair,322,75,0,102511.8349999995,5,16,0
76,1206162_neurosketch,21,2,chair,322,76,0,102511.8349999995,5,16,0
77,1206162_neurosketch,21,2,chair,322,77,0,102511.8349999995,5,16,0
78,1206162_neurosketch,21,2,chair,322,78,0,102511.8349999995,5,16,0
79,1206162_neurosketch,21,2,chair,322,79,0,102511.8349999995,5,16,0
80,1206162_neurosketch,21,2,chair,322,80,0,102511.8349999995,5,16,0
81,1206162_neurosketch,21,2,chair,322,81,0,102511.8349999995,5,16,0
82,1206162_neurosketch,21,2,chair,322,82,0,102511.8349999995,5,16,0
83,1206162_neurosketch,21,2,chair,322,83,0,102511.8349999995,5,16,0
84,1206162_neurosketch,21,2,chair,322,84,0,102511.8349999995,5,16,0
85,1206162_neurosketch,21,2,chair,322,85,0,102511.8349999995,5,16,0
86,1206162_neurosketch,21,2,chair,322,86,0,102511.8349999995,5,16,0
87,1206162_neurosketch,21,2,chair,322,87,0,102511.8349999995,5,16,0
88,1206162_neurosketch,21,2,chair,322,88,0,102511.8349999995,5,16,0
89,1206162_neurosketch,21,2,chair,322,89,0,102511.8349999995,5,16,0
90,1206162_neurosketch,21,2,chair,322,90,0,102511.8349999995,5,16,0
91,1206162_neurosketch,21,2,chair,322,91,0,102511.8349999995,5,16,0
92,1206162_neurosketch,21,2,chair,322,92,0,102511.8349999995,5,16,0
93,1206162_neurosketch,21,2,chair,322,93,0,102511.8349999995,5,16,0
94,1206162_neurosketch,21,2,chair,322,94,0,102511.8349999995,5,16,0
95,1206162_neurosketch,21,2,chair,322,95,0,102511.8349999995,5,16,0
96,1206162_neurosketch,21,2,chair,322,96,0,102511.8349999995,5,16,0
97,1206162_neurosketch,21,2,chair,322,97,0,102511.8349999995,5,16,0
98,1206162_neurosketch,21,2,bed,323,98,0,147511.56499999948,5,16,1
99,1206162_neurosketch,21,2,bed,323,99,0,147511.56499999948,5,16,0
100,1206162_neurosketch,21,2,bed,323,100,0,147511.56499999948,5,16,0
101,1206162_neurosketch,21,2,bed,323,101,0,147511.56499999948,5,16,0
102,1206162_neurosketch,21,2,bed,323,102,0,147511.56499999948,5,16,0
103,1206162_neurosketch,21,2,bed,323,103,0,147511.56499999948,5,16,0
104,1206162_neurosketch,21,2,bed,323,104,0,147511.56499999948,5,16,0
105,1206162_neurosketch,21,2,bed,323,105,0,147511.56499999948,5,16,0
106,1206162_neurosketch,21,2,bed,323,106,0,147511.56499999948,5,16,0
107,1206162_neurosketch,21,2,bed,323,107,0,147511.56499999948,5,16,0
108,1206162_neurosketch,21,2,bed,323,108,0,147511.56499999948,5,16,0
109,1206162_neurosketch,21,2,bed,323,109,0,147511.56499999948,5,16,0
110,1206162_neurosketch,21,2,bed,323,110,0,147511.56499999948,5,16,0
111,1206162_neurosketch,21,2,bed,323,111,0,147511.56499999948,5,16,0
112,1206162_neurosketch,21,2,bed,323,112,0,147511.56499999948,5,16,0
113,1206162_neurosketch,21,2,bed,323,113,0,147511.56499999948,5,16,0
114,1206162_neurosketch,21,2,bed,323,114,0,147511.56499999948,5,16,0
115,1206162_neurosketch,21,2,bed,323,115,0,147511.56499999948,5,16,0
116,1206162_neurosketch,21,2,bed,323,116,0,147511.56499999948,5,16,0
117,1206162_neurosketch,21,2,bed,323,117,0,147511.56499999948,5,16,0
118,1206162_neurosketch,21,2,bed,323,118,0,147511.56499999948,5,16,0
119,1206162_neurosketch,21,2,bed,323,119,0,147511.56499999948,5,16,0
120,1206162_neurosketch,21,2,bed,323,120,0,147511.56499999948,5,16,0
121,1206162_neurosketch,21,2,bed,323,121,0,147511.56499999948,5,16,0
122,1206162_neurosketch,21,2,bed,323,122,0,147511.56499999948,5,16,0
123,1206162_neurosketch,21,2,bed,323,123,0,147511.56499999948,5,16,0
124,1206162_neurosketch,21,2,bed,323,124,0,147511.56499999948,5,16,0
125,1206162_neurosketch,21,2,bed,323,125,0,147511.56499999948,5,16,0
126,1206162_neurosketch,21,2,bed,323,126,0,147511.56499999948,5,16,0
127,1206162_neurosketch,21,2,bed,323,127,0,147511.56499999948,5,16,0
128,1206162_neurosketch,21,2,chair,324,128,0,192512.54000000004,5,30,1
129,1206162_neurosketch,21,2,chair,324,129,0,192512.54000000004,5,30,0
130,1206162_neurosketch,21,2,chair,324,130,0,192512.54000000004,5,30,0
131,1206162_neurosketch,21,2,chair,324,131,0,192512.54000000004,5,30,0
132,1206162_neurosketch,21,2,chair,324,132,0,192512.54000000004,5,30,0
133,1206162_neurosketch,21,2,chair,324,133,0,192512.54000000004,5,30,0
134,1206162_neurosketch,21,2,chair,324,134,0,192512.54000000004,5,30,0
135,1206162_neurosketch,21,2,chair,324,135,0,192512.54000000004,5,30,0
136,1206162_neurosketch,21,2,chair,324,136,0,192512.54000000004,5,30,0
137,1206162_neurosketch,21,2,chair,324,137,0,192512.54000000004,5,30,0
138,1206162_neurosketch,21,2,chair,324,138,0,192512.54000000004,5,30,0
139,1206162_neurosketch,21,2,chair,324,139,0,192512.54000000004,5,30,0
140,1206162_neurosketch,21,2,chair,324,140,0,192512.54000000004,5,30,0
141,1206162_neurosketch,21,2,chair,324,141,0,192512.54000000004,5,30,0
142,1206162_neurosketch,21,2,chair,324,142,0,192512.54000000004,5,30,0
143,1206162_neurosketch,21,2,chair,324,143,0,192512.54000000004,5,30,0
144,1206162_neurosketch,21,2,chair,324,144,0,192512.54000000004,5,30,0
145,1206162_neurosketch,21,2,chair,324,145,0,192512.54000000004,5,30,0
146,1206162_neurosketch,21,2,chair,324,146,0,192512.54000000004,5,30,0
147,1206162_neurosketch,21,2,chair,324,147,0,192512.54000000004,5,30,0
148,1206162_neurosketch,21,2,chair,324,148,0,192512.54000000004,5,30,0
149,1206162_neurosketch,21,2,chair,324,149,0,192512.54000000004,5,30,0
150,1206162_neurosketch,21,2,chair,324,150,0,192512.54000000004,5,30,0
151,1206162_neurosketch,21,2,chair,324,151,0,192512.54000000004,5,30,0
152,1206162_neurosketch,21,2,chair,324,152,0,192512.54000000004,5,30,0
153,1206162_neurosketch,21,2,chair,324,153,0,192512.54000000004,5,30,0
154,1206162_neurosketch,21,2,chair,324,154,0,192512.54000000004,5,30,0
155,1206162_neurosketch,21,2,chair,324,155,0,192512.54000000004,5,30,0
156,1206162_neurosketch,21,2,chair,324,156,0,192512.54000000004,5,30,0
157,1206162_neurosketch,21,2,chair,324,157,0,192512.54000000004,5,30,0
158,1206162_neurosketch,21,2,bed,325,158,0,237509.86499999976,5,30,1
159,1206162_neurosketch,21,2,bed,325,159,0,237509.86499999976,5,30,0
160,1206162_neurosketch,21,2,bed,325,160,0,237509.86499999976,5,30,0
161,1206162_neurosketch,21,2,bed,325,161,0,237509.86499999976,5,30,0
162,1206162_neurosketch,21,2,bed,325,162,0,237509.86499999976,5,30,0
163,1206162_neurosketch,21,2,bed,325,163,0,237509.86499999976,5,30,0
164,1206162_neurosketch,21,2,bed,325,164,0,237509.86499999976,5,30,0
165,1206162_neurosketch,21,2,bed,325,165,0,237509.86499999976,5,30,0
166,1206162_neurosketch,21,2,bed,325,166,0,237509.86499999976,5,30,0
167,1206162_neurosketch,21,2,bed,325,167,0,237509.86499999976,5,30,0
168,1206162_neurosketch,21,2,bed,325,168,0,237509.86499999976,5,30,0
169,1206162_neurosketch,21,2,bed,325,169,0,237509.86499999976,5,30,0
170,1206162_neurosketch,21,2,bed,325,170,0,237509.86499999976,5,30,0
171,1206162_neurosketch,21,2,bed,325,171,0,237509.86499999976,5,30,0
172,1206162_neurosketch,21,2,bed,325,172,0,237509.86499999976,5,30,0
173,1206162_neurosketch,21,2,bed,325,173,0,237509.86499999976,5,30,0
174,1206162_neurosketch,21,2,bed,325,174,0,237509.86499999976,5,30,0
175,1206162_neurosketch,21,2,bed,325,175,0,237509.86499999976,5,30,0
176,1206162_neurosketch,21,2,bed,325,176,0,237509.86499999976,5,30,0
177,1206162_neurosketch,21,2,bed,325,177,0,237509.86499999976,5,30,0
178,1206162_neurosketch,21,2,bed,325,178,0,237509.86499999976,5,30,0
