,wID,versionNum,category,object,trial,TRnum,condition,onset_time,run_num,viewpoint,onset
0,0120171_neurosketch,30,2,bench,320,0,-1,0,5,26,0
1,0120171_neurosketch,30,2,bench,320,1,-1,0,5,26,0
2,0120171_neurosketch,30,2,bench,320,2,-1,0,5,26,0
3,0120171_neurosketch,30,2,bench,320,3,-1,0,5,26,0
4,0120171_neurosketch,30,2,bench,320,4,-1,0,5,26,0
5,0120171_neurosketch,30,2,bench,320,5,-1,0,5,26,0
6,0120171_neurosketch,30,2,bench,320,6,-1,0,5,26,0
7,0120171_neurosketch,30,2,bench,320,7,-1,0,5,26,0
8,0120171_neurosketch,30,2,bench,320,8,0,12002.209999999963,5,26,1
9,0120171_neurosketch,30,2,bench,320,9,0,12002.209999999963,5,26,0
10,0120171_neurosketch,30,2,bench,320,10,0,12002.209999999963,5,26,0
11,0120171_neurosketch,30,2,bench,320,11,0,12002.209999999963,5,26,0
12,0120171_neurosketch,30,2,bench,320,12,0,12002.209999999963,5,26,0
13,0120171_neurosketch,30,2,bench,320,13,0,12002.209999999963,5,26,0
14,0120171_neurosketch,30,2,bench,320,14,0,12002.209999999963,5,26,0
15,0120171_neurosketch,30,2,bench,320,15,0,12002.209999999963,5,26,0
16,0120171_neurosketch,30,2,bench,320,16,0,12002.209999999963,5,26,0
17,0120171_neurosketch,30,2,bench,320,17,0,12002.209999999963,5,26,0
18,0120171_neurosketch,30,2,bench,320,18,0,12002.209999999963,5,26,0
19,0120171_neurosketch,30,2,bench,320,19,0,12002.209999999963,5,26,0
20,0120171_neurosketch,30,2,bench,320,20,0,12002.209999999963,5,26,0
21,0120171_neurosketch,30,2,bench,320,21,0,12002.209999999963,5,26,0
22,0120171_neurosketch,30,2,bench,320,22,0,12002.209999999963,5,26,0
23,0120171_neurosketch,30,2,bench,320,23,0,12002.209999999963,5,26,0
24,0120171_neurosketch,30,2,bench,320,24,0,12002.209999999963,5,26,0
25,0120171_neurosketch,30,2,bench,320,25,0,12002.209999999963,5,26,0
26,0120171_neurosketch,30,2,bench,320,26,0,12002.209999999963,5,26,0
27,0120171_neurosketch,30,2,bench,320,27,0,12002.209999999963,5,26,0
28,0120171_neurosketch,30,2,bench,320,28,0,12002.209999999963,5,26,0
29,0120171_neurosketch,30,2,bench,320,29,0,12002.209999999963,5,26,0
30,0120171_neurosketch,30,2,bench,320,30,0,12002.209999999963,5,26,0
31,0120171_neurosketch,30,2,bench,320,31,0,12002.209999999963,5,26,0
32,0120171_neurosketch,30,2,bench,320,32,0,12002.209999999963,5,26,0
33,0120171_neurosketch,30,2,bench,320,33,0,12002.209999999963,5,26,0
34,0120171_neurosketch,30,2,bench,320,34,0,12002.209999999963,5,26,0
35,0120171_neurosketch,30,2,bench,320,35,0,12002.209999999963,5,26,0
36,0120171_neurosketch,30,2,bench,320,36,0,12002.209999999963,5,26,0
37,0120171_neurosketch,30,2,bench,320,37,0,12002.209999999963,5,26,0
38,0120171_neurosketch,30,2,table,321,38,0,57510.25,5,26,1
39,0120171_neurosketch,30,2,table,321,39,0,57510.25,5,26,0
40,0120171_neurosketch,30,2,table,321,40,0,57510.25,5,26,0
41,0120171_neurosketch,30,2,table,321,41,0,57510.25,5,26,0
42,0120171_neurosketch,30,2,table,321,42,0,57510.25,5,26,0
43,0120171_neurosketch,30,2,table,321,43,0,57510.25,5,26,0
44,0120171_neurosketch,30,2,table,321,44,0,57510.25,5,26,0
45,0120171_neurosketch,30,2,table,321,45,0,57510.25,5,26,0
46,0120171_neurosketch,30,2,table,321,46,0,57510.25,5,26,0
47,0120171_neurosketch,30,2,table,321,47,0,57510.25,5,26,0
48,0120171_neurosketch,30,2,table,321,48,0,57510.25,5,26,0
49,0120171_neurosketch,30,2,table,321,49,0,57510.25,5,26,0
50,0120171_neurosketch,30,2,table,321,50,0,57510.25,5,26,0
51,0120171_neurosketch,30,2,table,321,51,0,57510.25,5,26,0
52,0120171_neurosketch,30,2,table,321,52,0,57510.25,5,26,0
53,0120171_neurosketch,30,2,table,321,53,0,57510.25,5,26,0
54,0120171_neurosketch,30,2,table,321,54,0,57510.25,5,26,0
55,0120171_neurosketch,30,2,table,321,55,0,57510.25,5,26,0
56,0120171_neurosketch,30,2,table,321,56,0,57510.25,5,26,0
