,wID,versionNum,category,object,trial,TRnum,condition,onset_time,run_num,viewpoint,onset
0,0123171_neurosketch,24,2,table,320,0,-1,0,5,16,0
1,0123171_neurosketch,24,2,table,320,1,-1,0,5,16,0
2,0123171_neurosketch,24,2,table,320,2,-1,0,5,16,0
3,0123171_neurosketch,24,2,table,320,3,-1,0,5,16,0
4,0123171_neurosketch,24,2,table,320,4,-1,0,5,16,0
5,0123171_neurosketch,24,2,table,320,5,-1,0,5,16,0
6,0123171_neurosketch,24,2,table,320,6,-1,0,5,16,0
7,0123171_neurosketch,24,2,table,320,7,-1,0,5,16,0
8,0123171_neurosketch,24,2,table,320,8,0,12001.700000000186,5,16,1
9,0123171_neurosketch,24,2,table,320,9,0,12001.700000000186,5,16,0
10,0123171_neurosketch,24,2,table,320,10,0,12001.700000000186,5,16,0
11,0123171_neurosketch,24,2,table,320,11,0,12001.700000000186,5,16,0
12,0123171_neurosketch,24,2,table,320,12,0,12001.700000000186,5,16,0
13,0123171_neurosketch,24,2,table,320,13,0,12001.700000000186,5,16,0
14,0123171_neurosketch,24,2,table,320,14,0,12001.700000000186,5,16,0
15,0123171_neurosketch,24,2,table,320,15,0,12001.700000000186,5,16,0
16,0123171_neurosketch,24,2,table,320,16,0,12001.700000000186,5,16,0
17,0123171_neurosketch,24,2,table,320,17,0,12001.700000000186,5,16,0
18,0123171_neurosketch,24,2,table,320,18,0,12001.700000000186,5,16,0
19,0123171_neurosketch,24,2,table,320,19,0,12001.700000000186,5,16,0
20,0123171_neurosketch,24,2,table,320,20,0,12001.700000000186,5,16,0
21,0123171_neurosketch,24,2,table,320,21,0,12001.700000000186,5,16,0
22,0123171_neurosketch,24,2,table,320,22,0,12001.700000000186,5,16,0
23,0123171_neurosketch,24,2,table,320,23,0,12001.700000000186,5,16,0
24,0123171_neurosketch,24,2,table,320,24,0,12001.700000000186,5,16,0
25,0123171_neurosketch,24,2,table,320,25,0,12001.700000000186,5,16,0
26,0123171_neurosketch,24,2,table,320,26,0,12001.700000000186,5,16,0
27,0123171_neurosketch,24,2,table,320,27,0,12001.700000000186,5,16,0
28,0123171_neurosketch,24,2,table,320,28,0,12001.700000000186,5,16,0
29,0123171_neurosketch,24,2,table,320,29,0,12001.700000000186,5,16,0
30,0123171_neurosketch,24,2,table,320,30,0,12001.700000000186,5,16,0
31,0123171_neurosketch,24,2,table,320,31,0,12001.700000000186,5,16,0
32,0123171_neurosketch,24,2,table,320,32,0,12001.700000000186,5,16,0
33,0123171_neurosketch,24,2,table,320,33,0,12001.700000000186,5,16,0
34,0123171_neurosketch,24,2,table,320,34,0,12001.700000000186,5,16,0
35,0123171_neurosketch,24,2,table,320,35,0,12001.700000000186,5,16,0
36,0123171_neurosketch,24,2,table,320,36,0,12001.700000000186,5,16,0
37,0123171_neurosketch,24,2,table,320,37,0,12001.700000000186,5,16,0
38,0123171_neurosketch,24,2,bed,321,38,0,57512.25,5,16,1
39,0123171_neurosketch,24,2,bed,321,39,0,57512.25,5,16,0
40,0123171_neurosketch,24,2,bed,321,40,0,57512.25,5,16,0
41,0123171_neurosketch,24,2,bed,321,41,0,57512.25,5,16,0
42,0123171_neurosketch,24,2,bed,321,42,0,57512.25,5,16,0
43,0123171_neurosketch,24,2,bed,321,43,0,57512.25,5,16,0
44,0123171_neurosketch,24,2,bed,321,44,0,57512.25,5,16,0
45,0123171_neurosketch,24,2,bed,321,45,0,57512.25,5,16,0
46,0123171_neurosketch,24,2,bed,321,46,0,57512.25,5,16,0
47,0123171_neurosketch,24,2,bed,321,47,0,57512.25,5,16,0
48,0123171_neurosketch,24,2,bed,321,48,0,57512.25,5,16,0
49,0123171_neurosketch,24,2,bed,321,49,0,57512.25,5,16,0
50,0123171_neurosketch,24,2,bed,321,50,0,57512.25,5,16,0
51,0123171_neurosketch,24,2,bed,321,51,0,57512.25,5,16,0
52,0123171_neurosketch,24,2,bed,321,52,0,57512.25,5,16,0
53,0123171_neurosketch,24,2,bed,321,53,0,57512.25,5,16,0
54,0123171_neurosketch,24,2,bed,321,54,0,57512.25,5,16,0
55,0123171_neurosketch,24,2,bed,321,55,0,57512.25,5,16,0
56,0123171_neurosketch,24,2,bed,321,56,0,57512.25,5,16,0
57,0123171_neurosketch,24,2,bed,321,57,0,57512.25,5,16,0
58,0123171_neurosketch,24,2,bed,321,58,0,57512.25,5,16,0
59,0123171_neurosketch,24,2,bed,321,59,0,57512.25,5,16,0
60,0123171_neurosketch,24,2,bed,321,60,0,57512.25,5,16,0
61,0123171_neurosketch,24,2,bed,321,61,0,57512.25,5,16,0
62,0123171_neurosketch,24,2,bed,321,62,0,57512.25,5,16,0
63,0123171_neurosketch,24,2,bed,321,63,0,57512.25,5,16,0
64,0123171_neurosketch,24,2,bed,321,64,0,57512.25,5,16,0
65,0123171_neurosketch,24,2,bed,321,65,0,57512.25,5,16,0
66,0123171_neurosketch,24,2,bed,321,66,0,57512.25,5,16,0
67,0123171_neurosketch,24,2,bed,321,67,0,57512.25,5,16,0
