,wID,versionNum,category,object,trial,TRnum,condition,onset_time,run_num,viewpoint,onset
0,0112173_neurosketch,33,2,table,320,0,-1,0,5,22,0
1,0112173_neurosketch,33,2,table,320,1,-1,0,5,22,0
2,0112173_neurosketch,33,2,table,320,2,-1,0,5,22,0
3,0112173_neurosketch,33,2,table,320,3,-1,0,5,22,0
4,0112173_neurosketch,33,2,table,320,4,-1,0,5,22,0
5,0112173_neurosketch,33,2,table,320,5,-1,0,5,22,0
6,0112173_neurosketch,33,2,table,320,6,-1,0,5,22,0
7,0112173_neurosketch,33,2,table,320,7,-1,0,5,22,0
8,0112173_neurosketch,33,2,table,320,8,0,12001.484999999404,5,22,1
9,0112173_neurosketch,33,2,table,320,9,0,12001.484999999404,5,22,0
10,0112173_neurosketch,33,2,table,320,10,0,12001.484999999404,5,22,0
11,0112173_neurosketch,33,2,table,320,11,0,12001.484999999404,5,22,0
12,0112173_neurosketch,33,2,table,320,12,0,12001.484999999404,5,22,0
13,0112173_neurosketch,33,2,table,320,13,0,12001.484999999404,5,22,0
14,0112173_neurosketch,33,2,table,320,14,0,12001.484999999404,5,22,0
15,0112173_neurosketch,33,2,table,320,15,0,12001.484999999404,5,22,0
16,0112173_neurosketch,33,2,table,320,16,0,12001.484999999404,5,22,0
17,0112173_neurosketch,33,2,table,320,17,0,12001.484999999404,5,22,0
18,0112173_neurosketch,33,2,table,320,18,0,12001.484999999404,5,22,0
19,0112173_neurosketch,33,2,table,320,19,0,12001.484999999404,5,22,0
20,0112173_neurosketch,33,2,table,320,20,0,12001.484999999404,5,22,0
21,0112173_neurosketch,33,2,table,320,21,0,12001.484999999404,5,22,0
22,0112173_neurosketch,33,2,table,320,22,0,12001.484999999404,5,22,0
23,0112173_neurosketch,33,2,table,320,23,0,12001.484999999404,5,22,0
24,0112173_neurosketch,33,2,table,320,24,0,12001.484999999404,5,22,0
25,0112173_neurosketch,33,2,table,320,25,0,12001.484999999404,5,22,0
26,0112173_neurosketch,33,2,table,320,26,0,12001.484999999404,5,22,0
27,0112173_neurosketch,33,2,table,320,27,0,12001.484999999404,5,22,0
28,0112173_neurosketch,33,2,table,320,28,0,12001.484999999404,5,22,0
29,0112173_neurosketch,33,2,table,320,29,0,12001.484999999404,5,22,0
30,0112173_neurosketch,33,2,table,320,30,0,12001.484999999404,5,22,0
31,0112173_neurosketch,33,2,table,320,31,0,12001.484999999404,5,22,0
32,0112173_neurosketch,33,2,table,320,32,0,12001.484999999404,5,22,0
33,0112173_neurosketch,33,2,table,320,33,0,12001.484999999404,5,22,0
34,0112173_neurosketch,33,2,table,320,34,0,12001.484999999404,5,22,0
35,0112173_neurosketch,33,2,table,320,35,0,12001.484999999404,5,22,0
36,0112173_neurosketch,33,2,table,320,36,0,12001.484999999404,5,22,0
37,0112173_neurosketch,33,2,table,320,37,0,12001.484999999404,5,22,0
38,0112173_neurosketch,33,2,chair,321,38,0,57497.014999999665,5,22,1
