,wID,versionNum,category,object,trial,TRnum,condition,onset_time,run_num,viewpoint,onset
0,0118172_neurosketch,33,2,table,320,0,-1,0,5,0,0
1,0118172_neurosketch,33,2,table,320,1,-1,0,5,0,0
2,0118172_neurosketch,33,2,table,320,2,-1,0,5,0,0
3,0118172_neurosketch,33,2,table,320,3,-1,0,5,0,0
4,0118172_neurosketch,33,2,table,320,4,-1,0,5,0,0
5,0118172_neurosketch,33,2,table,320,5,-1,0,5,0,0
6,0118172_neurosketch,33,2,table,320,6,-1,0,5,0,0
7,0118172_neurosketch,33,2,table,320,7,-1,0,5,0,0
8,0118172_neurosketch,33,2,table,320,8,0,12002.479999999516,5,0,1
9,0118172_neurosketch,33,2,table,320,9,0,12002.479999999516,5,0,0
10,0118172_neurosketch,33,2,table,320,10,0,12002.479999999516,5,0,0
11,0118172_neurosketch,33,2,table,320,11,0,12002.479999999516,5,0,0
12,0118172_neurosketch,33,2,table,320,12,0,12002.479999999516,5,0,0
13,0118172_neurosketch,33,2,table,320,13,0,12002.479999999516,5,0,0
14,0118172_neurosketch,33,2,table,320,14,0,12002.479999999516,5,0,0
15,0118172_neurosketch,33,2,table,320,15,0,12002.479999999516,5,0,0
16,0118172_neurosketch,33,2,table,320,16,0,12002.479999999516,5,0,0
17,0118172_neurosketch,33,2,table,320,17,0,12002.479999999516,5,0,0
18,0118172_neurosketch,33,2,table,320,18,0,12002.479999999516,5,0,0
19,0118172_neurosketch,33,2,table,320,19,0,12002.479999999516,5,0,0
20,0118172_neurosketch,33,2,table,320,20,0,12002.479999999516,5,0,0
21,0118172_neurosketch,33,2,table,320,21,0,12002.479999999516,5,0,0
22,0118172_neurosketch,33,2,table,320,22,0,12002.479999999516,5,0,0
23,0118172_neurosketch,33,2,table,320,23,0,12002.479999999516,5,0,0
24,0118172_neurosketch,33,2,table,320,24,0,12002.479999999516,5,0,0
25,0118172_neurosketch,33,2,table,320,25,0,12002.479999999516,5,0,0
26,0118172_neurosketch,33,2,table,320,26,0,12002.479999999516,5,0,0
27,0118172_neurosketch,33,2,table,320,27,0,12002.479999999516,5,0,0
28,0118172_neurosketch,33,2,table,320,28,0,12002.479999999516,5,0,0
29,0118172_neurosketch,33,2,table,320,29,0,12002.479999999516,5,0,0
30,0118172_neurosketch,33,2,table,320,30,0,12002.479999999516,5,0,0
31,0118172_neurosketch,33,2,table,320,31,0,12002.479999999516,5,0,0
32,0118172_neurosketch,33,2,table,320,32,0,12002.479999999516,5,0,0
33,0118172_neurosketch,33,2,table,320,33,0,12002.479999999516,5,0,0
34,0118172_neurosketch,33,2,table,320,34,0,12002.479999999516,5,0,0
35,0118172_neurosketch,33,2,table,320,35,0,12002.479999999516,5,0,0
36,0118172_neurosketch,33,2,table,320,36,0,12002.479999999516,5,0,0
37,0118172_neurosketch,33,2,table,320,37,0,12002.479999999516,5,0,0
38,0118172_neurosketch,33,2,chair,321,38,0,57509.64499999955,5,0,1
39,0118172_neurosketch,33,2,chair,321,39,0,57509.64499999955,5,0,0
40,0118172_neurosketch,33,2,chair,321,40,0,57509.64499999955,5,0,0
41,0118172_neurosketch,33,2,chair,321,41,0,57509.64499999955,5,0,0
42,0118172_neurosketch,33,2,chair,321,42,0,57509.64499999955,5,0,0
43,0118172_neurosketch,33,2,chair,321,43,0,57509.64499999955,5,0,0
44,0118172_neurosketch,33,2,chair,321,44,0,57509.64499999955,5,0,0
45,0118172_neurosketch,33,2,chair,321,45,0,57509.64499999955,5,0,0
46,0118172_neurosketch,33,2,chair,321,46,0,57509.64499999955,5,0,0
47,0118172_neurosketch,33,2,chair,321,47,0,57509.64499999955,5,0,0
48,0118172_neurosketch,33,2,chair,321,48,0,57509.64499999955,5,0,0
49,0118172_neurosketch,33,2,chair,321,49,0,57509.64499999955,5,0,0
50,0118172_neurosketch,33,2,chair,321,50,0,57509.64499999955,5,0,0
51,0118172_neurosketch,33,2,chair,321,51,0,57509.64499999955,5,0,0
52,0118172_neurosketch,33,2,chair,321,52,0,57509.64499999955,5,0,0
53,0118172_neurosketch,33,2,chair,321,53,0,57509.64499999955,5,0,0
54,0118172_neurosketch,33,2,chair,321,54,0,57509.64499999955,5,0,0
55,0118172_neurosketch,33,2,chair,321,55,0,57509.64499999955,5,0,0
56,0118172_neurosketch,33,2,chair,321,56,0,57509.64499999955,5,0,0
57,0118172_neurosketch,33,2,chair,321,57,0,57509.64499999955,5,0,0
58,0118172_neurosketch,33,2,chair,321,58,0,57509.64499999955,5,0,0
59,0118172_neurosketch,33,2,chair,321,59,0,57509.64499999955,5,0,0
60,0118172_neurosketch,33,2,chair,321,60,0,57509.64499999955,5,0,0
61,0118172_neurosketch,33,2,chair,321,61,0,57509.64499999955,5,0,0
62,0118172_neurosketch,33,2,chair,321,62,0,57509.64499999955,5,0,0
63,0118172_neurosketch,33,2,chair,321,63,0,57509.64499999955,5,0,0
64,0118172_neurosketch,33,2,chair,321,64,0,57509.64499999955,5,0,0
65,0118172_neurosketch,33,2,chair,321,65,0,57509.64499999955,5,0,0
66,0118172_neurosketch,33,2,chair,321,66,0,57509.64499999955,5,0,0
67,0118172_neurosketch,33,2,chair,321,67,0,57509.64499999955,5,0,0
68,0118172_neurosketch,33,2,table,322,68,0,102511.86499999929,5,6,1
69,0118172_neurosketch,33,2,table,322,69,0,102511.86499999929,5,6,0
70,0118172_neurosketch,33,2,table,322,70,0,102511.86499999929,5,6,0
71,0118172_neurosketch,33,2,table,322,71,0,102511.86499999929,5,6,0
72,0118172_neurosketch,33,2,table,322,72,0,102511.86499999929,5,6,0
73,0118172_neurosketch,33,2,table,322,73,0,102511.86499999929,5,6,0
74,0118172_neurosketch,33,2,table,322,74,0,102511.86499999929,5,6,0
75,0118172_neurosketch,33,2,table,322,75,0,102511.86499999929,5,6,0
76,0118172_neurosketch,33,2,table,322,76,0,102511.86499999929,5,6,0
77,0118172_neurosketch,33,2,table,322,77,0,102511.86499999929,5,6,0
78,0118172_neurosketch,33,2,table,322,78,0,102511.86499999929,5,6,0
79,0118172_neurosketch,33,2,table,322,79,0,102511.86499999929,5,6,0
80,0118172_neurosketch,33,2,table,322,80,0,102511.86499999929,5,6,0
81,0118172_neurosketch,33,2,table,322,81,0,102511.86499999929,5,6,0
82,0118172_neurosketch,33,2,table,322,82,0,102511.86499999929,5,6,0
83,0118172_neurosketch,33,2,table,322,83,0,102511.86499999929,5,6,0
84,0118172_neurosketch,33,2,table,322,84,0,102511.86499999929,5,6,0
85,0118172_neurosketch,33,2,table,322,85,0,102511.86499999929,5,6,0
86,0118172_neurosketch,33,2,table,322,86,0,102511.86499999929,5,6,0
87,0118172_neurosketch,33,2,table,322,87,0,102511.86499999929,5,6,0
88,0118172_neurosketch,33,2,table,322,88,0,102511.86499999929,5,6,0
89,0118172_neurosketch,33,2,table,322,89,0,102511.86499999929,5,6,0
90,0118172_neurosketch,33,2,table,322,90,0,102511.86499999929,5,6,0
91,0118172_neurosketch,33,2,table,322,91,0,102511.86499999929,5,6,0
92,0118172_neurosketch,33,2,table,322,92,0,102511.86499999929,5,6,0
93,0118172_neurosketch,33,2,table,322,93,0,102511.86499999929,5,6,0
94,0118172_neurosketch,33,2,table,322,94,0,102511.86499999929,5,6,0
95,0118172_neurosketch,33,2,table,322,95,0,102511.86499999929,5,6,0
96,0118172_neurosketch,33,2,table,322,96,0,102511.86499999929,5,6,0
97,0118172_neurosketch,33,2,table,322,97,0,102511.86499999929,5,6,0
98,0118172_neurosketch,33,2,chair,323,98,0,147511.76999999955,5,6,1
99,0118172_neurosketch,33,2,chair,323,99,0,147511.76999999955,5,6,0
100,0118172_neurosketch,33,2,chair,323,100,0,147511.76999999955,5,6,0
